id,s_group_id,m_group_id,w_group_id,is_core_row
585927,,med_533,,1
587741,,med_533,,
588422,,,,
581733,,,,
587384,,,weak_161,
585078,,,weak_161,1
582178,,,,
583548,,,,
584589,,,,
596097,,,,
584657,,,,
591655,,,,
588520,,,,
591283,,,,
595329,,,,
592782,,,,
593537,,,,
590377,,,,
596540,,,,
583719,,,,
595725,,,,
582576,,med_534,,1
583488,,,,
583068,,med_534,,
582722,,,,
583538,,med_534,,
583533,,,,
583104,,,,
582962,,,,
582575,,,,
583614,,,,
591714,,,,
595443,,,,
595780,,,,
591153,,,,
589070,,,,
582738,,med_535,weak_242,1
582741,,med_535,,
582735,,,weak_242,1
582977,,,,
582711,,,,
590729,,,,
594999,,,,
578323,,,,
578520,,,,
576392,,,,
594398,,,,
594348,,,,
591925,,,,
578485,,,,
581539,,,,
576634,,,,
589103,,,,
589681,,,,
587789,,,,
592179,,,,
589573,str_311,med_536,,1
589580,,med_536,,
588578,str_311,med_536,,
589286,,,,
583955,,,,
584594,,,,
584697,,,,
584629,,,,
584551,,,,
587647,,,,
595630,,,,
581073,,,,
577458,,,,
583448,,,,
584935,,,,
591998,,,,
594871,,,,
581991,,med_537,,1
578107,,,,
595762,,,,
581988,,med_537,,
595708,,,,
578812,,,,
585710,,,,
585005,,,,
590393,,,,
583439,,,,
576965,,,,
576608,,,,
577499,,,,
590651,,,,
585220,,,,
581409,str_312,med_538,,1
583876,str_313,med_539,weak_23,1
581415,,med_540,,1
575635,,,,
577855,,,,
577854,,,,
588854,,,,
581313,str_312,med_538,,
583824,str_313,med_539,,
581318,,med_540,,
590889,,,,
590416,,,,
579786,,,,
580822,,,,
576271,,,,
576273,,,,
576274,,,,
576270,,,,
594106,,,,
594422,,,,
581461,,,,
588709,,,,
582348,,,,
580923,,,,
575758,,,,
590611,,,,
580649,,,,
594175,,med_538,,
580654,,med_540,,
583715,,,weak_23,1
577083,,,,
580707,,,,
587602,,,,
592598,,,,
592596,,,,
580892,,,,
579059,,,,
579462,,,,
584727,,,,
582637,,,,
593219,,med_541,,1
586889,,,,
593271,,med_541,,
575567,,,,
593719,,,,
583191,,,,
576903,,,,
587755,,,,
576684,,,,
591562,,,,
596371,,,,
576246,,,,
587258,,,,
587270,,,,
581347,,,,
595628,,,,
575341,,,,
579175,,,,
584753,,,,
588792,,,,
580039,,,,
585708,,,,
576866,,,,
594622,,,,
592268,,,,
581418,,,weak_442,
576085,,,weak_267,
593250,,,,
575358,,,,
595275,,,,
576035,str_315,med_543,weak_442,1
581321,str_314,med_542,weak_267,1
588528,,,,
576613,,,,
582097,,,,
582297,,,,
595343,,,,
576275,,,,
576276,,,,
576277,,,,
587523,,,,
582817,,,,
581091,,,,
575848,,,,
595889,,,,
592890,,,,
595534,,,,
594797,,,,
595583,,,,
580895,,,,
580896,,,,
580658,str_314,med_542,,
575983,str_315,med_543,,
588672,,,,
591931,,,,
591405,,,,
577282,,,,
575247,,,,
596503,,,,
589356,,,weak_532,
587423,,,weak_133,1
594789,,,weak_532,1
584271,,,,
585077,,,,
582861,,,,
582993,,,,
591395,,,,
588660,,,,
584990,,,,
576842,,,,
581924,,,,
581961,,,,
596023,,med_546,,1
596015,,med_546,,
596010,,med_544,,1
596002,,med_544,,
595977,,,,
594916,,,,
594898,,med_545,,1
587509,,,,
587522,,,,
578699,,,,
578766,,,,
578733,,,,
576801,,,,
576652,,,,
578858,,,,
587514,,med_545,,
581811,,,,
584009,,,,
590722,,,,
591199,,med_547,,1
585941,,med_547,,
586487,,,,
589943,,,,
577635,,,,
587834,,,,
577601,,,,
595637,,,,
592622,,,,
584550,,,,
576262,,,,
576261,,,,
591139,,,,
581454,,,,
584711,,,,
587348,,,,
578990,,,,
588233,,,,
586115,,,,
586004,,,,
575499,,,,
587246,,,,
585000,,,,
582358,,,,
587001,,,,
584920,,,,
591491,,,,
586118,,,,
576990,,,,
584511,,,,
585320,,,,
585480,,,,
586903,,med_549,,1
589668,,med_549,,
582856,,,,
588020,,,,
589033,,,,
587053,str_316,med_548,,1
587051,str_316,med_548,,
580670,,,,
595984,,,,
587581,str_319,med_552,,1
587576,str_318,med_552,,1
587584,,med_554,,1
587570,,med_552,,
576445,,,,
583878,str_317,med_550,,1
591237,,,,
592120,,,,
591665,,,,
583827,str_317,med_550,,
593024,,,,
592985,,,,
575510,,,,
586891,,,,
586897,,,,
587574,str_318,med_551,,
587573,,med_554,,
587582,str_319,med_552,,
587585,,med_552,,
594265,,med_555,,1
594262,,med_555,,
594256,,med_553,,1
591638,,med_553,,
591635,,med_553,,
583852,,,,
589489,,,,
584049,,,,
583727,str_317,med_550,,
577242,,,,
592496,,,,
590158,,,weak_163,
585996,,,,
595951,str_323,med_559,,1
575725,,,,
580973,,,,
587639,,,,
587636,,,,
575790,,,,
581264,,,,
580672,,,,
591971,,,,
585362,,,,
577970,,,,
591258,,,,
592145,,,,
593433,,,,
591620,,,,
587632,,,,
587635,,,,
592348,,,,
584834,,,,
591452,,,,
591774,,,,
596014,,,,
596007,,,,
595997,,,,
575473,,,,
584853,,,,
595642,,,,
578503,,,,
576132,,,,
575687,,,,
575450,,,,
585473,,,,
583762,str_321,med_557,weak_455,1
582471,str_320,med_556,,1
583073,str_320,med_556,,
583809,str_321,med_557,,
575444,,,,
575616,,,,
578427,,,,
588992,,,,
596398,,,,
592218,str_322,med_558,,1
592209,str_322,med_558,,
576122,,,,
581440,,,,
592289,,,,
584348,,,weak_289,
595946,str_323,med_559,,
585146,,,weak_289,1
592325,,,,
585604,,,,
577527,,,,
582326,,,weak_455,1
577942,,,,
589556,,,,
587611,,,,
587603,,,,
577126,,,weak_163,1
588022,,,,
594547,,,,
588292,,,,
588911,,,,
584585,,,,
595985,,,,
580310,,,,
591977,,,,
591458,,,,
577563,,,,
582573,,,,
581926,,,,
594884,,,,
580642,,,,
589729,,,,
590269,,,,
593263,,,,
584369,,,,
581982,,,,
592739,,,,
590647,,,,
579666,,,,
590654,,,,
589830,,,,
575388,,med_562,,1
575396,str_324,med_562,,1
575327,str_324,med_560,,
581180,,med_562,,
594685,,,,
579558,,,,
586604,,,,
593963,,,,
593932,,,,
585834,,,,
589395,,,,
577249,,,,
589368,,,,
592206,,,,
592379,,,,
591960,,,,
592174,,,,
587655,,,,
587412,,,,
587783,,,,
590177,,med_563,,1
588667,,med_563,,
590662,,,,
590664,,,,
578525,,,,
578410,,med_561,,1
578416,,med_561,,
575838,,,,
595829,,,,
588180,,,,
592492,,,,
577825,,,,
589749,,,,
589585,,,,
586404,,,,
588839,,,,
588050,,,,
589944,,,,
587007,,,,
576864,,,,
591884,,,,
588935,,,,
581234,,,,
575487,,,,
579475,,,,
591732,,,,
589459,,,,
585877,,,,
585385,,,,
584386,,,,
578664,,,,
583956,,,,
583949,,,,
595841,,,,
595883,,,,
580609,,,,
576612,,,,
582227,,,,
589424,,,,
589415,,,,
590961,,,,
595747,,,,
579501,,,,
594027,,,,
594861,,,,
577085,,,,
583177,,,,
585174,,,,
575384,str_325,med_564,,1
575322,str_325,med_564,,
588656,,,,
592783,,,,
583136,,,,
585113,,,,
584861,,,,
576534,,,,
589664,,med_567,,1
586900,,med_567,,
591983,,,,
583083,,,,
592186,str_326,med_565,,1
592193,str_326,med_565,,
581876,,,,
583596,,,,
593908,,,,
579163,,,,
590902,,,,
587362,str_327,med_566,,1
585606,,,,
587331,str_327,med_566,,
581631,,,,
576170,,med_568,,1
576164,,med_568,,
576152,,med_568,,
583974,,,,
586173,,,,
576145,,med_568,,
587761,,,,
588399,,,,
588323,,,,
581596,,,,
581557,,,,
588038,,,,
592959,,,,
592950,,,,
588296,,,,
594684,,,,
590670,,,,
588525,,med_569,,1
587438,,med_569,,
596496,,,,
576268,,,,
586707,,,,
586644,str_328,med_570,,1
586643,str_328,med_570,,
593658,,,,
584023,,,,
584141,,,,
587403,,,,
587188,,,,
585656,,,,
578171,,,,
594354,,,,
579438,,,,
589761,,,,
588869,,,,
594452,,,,
592039,,,,
587694,,,,
584572,,,,
587431,str_329,med_571,,1
578220,,,,
582912,,,,
587320,str_329,med_571,,
584836,,,,
578081,,,,
588603,,,,
592509,,,,
592542,,med_572,,1
592528,,,,
581035,,,,
596331,,med_572,weak_63,
584031,,,weak_63,1
593998,,,,
589135,,,,
582566,,,,
592819,,,,
589233,,,,
578586,,med_573,,1
578588,,med_573,,
588884,,,,
589985,,,,
580553,,,,
580468,,,,
596201,,,weak_369,
596369,,,weak_369,1
581421,str_330,med_574,,1
576090,str_331,med_575,,1
584652,,,,
585892,,,,
575712,,,,
576150,,,,
583143,,,,
576038,str_330,med_574,,
581327,str_331,med_575,,
582376,,,,
586516,,,,
584536,,,,
584527,,,weak_131,
584214,,,weak_131,1
584212,,,,
588480,,,,
576571,,,,
576144,,,,
579474,,,,
575987,str_331,med_575,,
580661,str_330,med_574,,
594204,,,,
583883,str_333,med_577,,1
582790,,,,
581238,,,,
591271,,med_578,,1
591214,,med_580,,1
587392,,med_578,,
592160,str_332,med_578,,1
592003,,med_580,,
585102,str_332,med_576,,
589742,,,,
591566,,med_579,,1
582147,,med_579,,
585354,,,,
582780,,,,
588605,,,,
581090,,,,
583831,str_333,med_577,,
584586,,,,
584268,,,,
589449,,,,
578241,,,,
595718,,,,
588662,,,,
580256,,,,
592473,,,,
595959,,,,
594553,,,,
594178,,,,
583738,str_333,med_577,,
591266,,,,
578324,,,,
594886,,,,
592014,,,,
592246,,,,
594977,,,,
595847,,,,
577231,,,,
577213,,,,
576126,,,,
578451,,,,
579638,,,,
588188,,,,
594978,,,,
580537,,,,
596284,,,,
594160,,,,
578201,str_334,med_581,,1
580660,,,,
582568,,,,
581052,,,,
579224,,,,
580413,,,,
578177,str_334,med_581,,
587813,,,,
587808,,,,
576784,,med_582,,1
576791,,med_582,,
581329,,,,
579684,,,,
593695,,,,
589413,,,,
580952,,,,
577325,,,,
590382,,,,
585856,,,,
584365,,,,
575812,,med_597,,1
575793,str_335,med_583,,1
575806,,med_597,,
575804,,,,
575789,str_336,med_597,,1
575809,,med_597,,
575808,,,,
575801,,med_583,weak_90,
575787,,med_599,weak_90,1
575815,,med_599,,
575794,str_337,med_585,,1
575816,,,,
575781,str_335,med_583,,
575798,,,,
575783,str_336,med_584,,
575784,str_337,med_585,,
580068,,,,
593618,,med_605,,1
593524,,med_605,,
593499,,,,
593515,,,,
593638,,,,
580058,,,,
593133,,,,
585472,,,,
587546,,,weak_209,
596410,,med_604,,1
596418,,,,
580204,,,,
582096,str_338,med_586,,1
582131,,med_586,,
582118,str_339,med_587,,1
582090,,,,
582071,,med_586,,
582079,,,,
582114,str_338,med_586,,
582102,str_338,med_586,,
582139,,med_586,,
582123,str_339,med_587,,
577772,,med_598,,1
577794,str_340,med_598,,1
575293,str_340,med_588,,
588519,,,,
586649,,med_602,,1
595600,str_345,med_593,weak_209,1
587106,,,,
575662,,,,
587424,,,,
585153,,,,
575583,,,,
596413,,,,
578945,,,,
596525,,,,
582369,,,,
587454,,,,
582112,,,,
580308,,,,
596539,,,,
596400,,med_604,,
575711,,,,
581954,,,,
588393,,,,
588970,,,,
576245,,,,
575440,,,,
590925,,,,
577280,,,,
577288,,,,
575224,,,,
585976,,,,
592600,,,,
579267,,,,
578060,,,,
594410,,,,
588473,,,,
586035,,,,
582375,,,,
582104,str_341,med_589,,1
582382,str_342,med_590,,1
582683,str_341,med_589,,
582960,str_342,med_590,,
592563,,,,
587401,,,,
577463,,,,
586049,,,,
586463,,,,
578929,str_343,med_591,,1
583745,,,,
581867,str_344,med_592,,1
581856,str_343,med_591,,
578940,str_344,med_592,,
587030,,,,
588647,,med_601,,1
588635,,med_601,,
588654,,,,
581728,,,,
581215,,,,
586514,,,,
589260,,,,
593670,,,,
576821,,,,
589726,,,,
584487,,,weak_520,
584241,,,weak_520,1
584258,,,weak_425,1
582747,,,,
592662,,,,
577721,,,,
575526,,,,
578350,,,,
578385,,,,
593106,,,,
594763,,,,
589283,,,,
586807,,med_603,,1
585664,,,,
586790,,,,
594341,,med_603,,
592888,,,,
592887,,,,
592899,,,,
592897,,,,
592894,,,,
592893,,,,
594676,,,,
587773,,,,
587958,,,,
586962,,,,
582296,,,,
595861,str_345,med_593,,
586148,,med_602,,
594554,,,,
594564,,,,
577027,,,,
585847,,,,
576887,,,,
576905,,,weak_143,
595356,,,,
595354,,,,
593731,,,,
593733,,,,
594115,,,,
594120,,,,
594118,,,,
593774,,,,
593761,,,,
593754,,,,
593726,,,,
593451,,,,
593444,,,,
593455,,,,
575959,,,weak_518,
575677,,,,
575966,,,,
582910,,,,
589344,,,,
587613,,,,
589618,,,,
586621,,,,
584843,,,,
584682,,,,
584677,,,,
585766,,,,
582922,,,,
575940,,,,
576348,,,,
575672,,,,
576347,,,,
575683,str_346,med_594,weak_166,1
576308,,,,
576307,str_346,med_594,,
576306,,,,
576345,,,weak_166,1
579010,,,weak_518,1
579011,,,,
579009,,,,
589338,,,,
589335,,,,
584690,,,,
589613,,,,
589609,,,,
589192,,,,
588918,,,,
589013,,,,
594580,,,weak_2,
580179,,,weak_2,1
580091,,,,
580129,,,,
580144,,,weak_143,1
591241,,,,
581861,,,,
596378,,,,
589795,,med_600,,1
579847,str_347,med_600,weak_451,1
575701,str_347,med_595,,
580810,str_348,med_596,weak_451,1
575587,str_348,med_596,,
584750,,,,
594705,,,,
593877,,,,
595999,,,,
583008,,,,
581129,,,,
579548,,,,
577129,,,,
589277,,,,
578146,str_351,med_608,,1
578170,,med_608,,
578357,,med_608,weak_517,
578190,,med_608,,
578200,,med_608,,
578231,str_349,med_608,,1
578196,str_349,med_606,,
578219,str_352,med_609,,1
578210,str_350,med_608,,1
578212,str_350,med_607,,
578387,,med_608,,
578358,str_351,med_608,,
578216,,med_608,weak_96,
578369,str_349,med_606,,
578376,str_349,med_606,,
578236,,med_608,,
578371,str_352,med_609,,
578192,str_353,med_610,,1
578191,str_353,med_610,,
578225,str_349,med_606,,
581651,str_354,med_611,weak_149,1
581701,str_355,med_612,weak_134,1
586776,,med_612,,
595938,,,,
596361,,,,
583087,,,,
585406,,,,
585382,,,,
580836,,,,
591902,,,,
580060,,,,
585942,,,weak_350,
585914,,,weak_350,1
588579,,,,
575644,,med_622,,1
575607,,,,
581365,,med_622,,
595491,,,,
595508,,,,
595503,,,,
575599,,,,
594391,,,,
588561,,,,
589504,,,,
580304,str_354,med_611,,
580582,str_355,med_612,,
596239,,,,
579165,str_356,med_613,,1
575375,str_356,med_613,,
576869,,,,
580976,,,,
588156,,,,
592451,,,,
586584,,,,
585275,,,,
585363,,,,
581578,str_361,med_618,,1
584601,,,,
591367,,,,
589084,,,,
587955,,,,
594449,,,,
588742,,,,
578562,,,,
576439,,,,
588906,,,,
576363,,,,
576863,,,,
595206,,,,
580248,,,,
587878,,,,
587846,,,,
587838,,,,
587883,,,,
587861,,,,
586612,,,,
586606,,,,
586596,,,,
586592,,,,
586587,,,,
586581,,,,
586556,,,,
589417,,,,
585740,,,,
596125,,,,
593060,,,,
593316,,,,
593304,,,,
582843,str_357,med_614,,1
582836,str_357,med_614,,
595986,,,,
595981,,,,
582339,,,,
587996,,,weak_528,
585832,,,,
588828,,,,
586960,,,,
594478,,,,
594476,,,weak_260,
591621,,,,
591692,,,weak_260,1
591694,,,weak_24,1
583034,,med_621,,1
589527,,med_621,,
577985,,,,
595344,str_359,med_616,,1
595341,str_358,med_615,,1
595340,,med_616,,
595338,,,,
595335,str_358,med_615,,
595333,str_359,med_616,,
595330,,med_615,,
595328,,med_615,,
588201,,,,
585783,,med_619,weak_528,1
594205,,,,
594215,,,,
576251,,,,
576252,,,,
586019,,,,
579553,,,,
589603,,,,
586059,,med_619,,
581069,,,,
579215,,,,
579209,,,,
578701,,med_620,weak_517,1
578636,,med_620,,
578710,,med_620,,
578634,str_360,med_617,weak_96,1
578715,str_360,med_617,,
578708,,med_617,,
578640,,med_617,,
578638,,med_620,,
582580,,,,
590986,,,,
581580,,,,
590692,,,,
581044,,,,
581761,,,,
578845,,,,
584972,,,,
585801,,,,
580667,,,,
576467,,,,
588951,,,,
593401,,,,
595655,,,,
595613,,,,
594556,,,,
576136,,,,
589268,,,,
578579,,,,
580893,,,,
580419,,,weak_149,1
579326,,,weak_134,1
584525,,,,
588999,,,,
578905,,,,
581548,str_361,med_618,,
587747,,,,
587768,,,,
578425,,,,
578441,,,,
578431,,,,
580102,,,,
583056,,,,
579844,,,,
589162,,,,
587898,,,,
587897,,,,
587299,,,,
576505,,,,
580882,,,,
588933,,,,
578390,,,,
588703,,,,
596492,,,,
596471,,med_626,,1
586381,,,,
587827,,,,
594399,,,,
594858,,,,
587532,,med_626,,
593610,str_362,med_623,,1
584739,,,,
587949,,,,
585180,,,,
578801,,,,
579883,,,,
593127,,,,
586855,,,,
586583,,,,
581269,,,,
581252,,,,
585475,,,,
582014,,,,
581993,,,,
578935,,,,
579759,,,,
578203,,,,
584300,,med_627,,1
584191,,med_627,,
587216,,,,
578464,,,,
593214,,,,
592885,,,,
595775,,,,
586483,,,,
594363,,,,
593527,str_362,med_623,,
581775,,,,
582677,,,,
582670,,,,
589275,,,,
589496,,,,
589500,,,,
585383,,,,
585374,,,weak_205,
585364,,,,
584945,,,,
584888,,,weak_205,1
583935,,,,
583932,,,,
578625,,,,
576194,,,,
576197,,,,
578626,,,,
576322,,,,
579094,,,,
578624,,,,
585411,,,,
589503,,,,
584968,,,,
585355,,,,
589273,,,,
589271,,,,
585398,,,,
583938,,,,
579090,,,,
576321,,,,
582674,,,,
579089,,,,
576318,,,,
587390,,med_625,weak_306,1
594238,,,weak_306,1
595219,str_363,med_624,weak_27,1
595141,str_363,med_624,,
595137,,med_625,,
594233,,,,
592786,,,,
592508,,,,
592706,,,,
584029,,,,
580833,,,,
591398,,,,
591390,,,,
591379,,,weak_99,
579290,,,weak_322,
591374,,,weak_99,1
578271,,,weak_322,1
583401,,,,
587729,,,,
583675,,,,
589091,,,,
595044,,,,
590696,str_364,med_628,,1
578227,str_365,med_629,,1
577857,,,,
579661,,,,
580926,,,,
590681,str_364,med_628,,
578229,str_365,med_629,,
595157,,,,
576477,,,,
576770,,,,
581142,,,,
575870,,,,
576247,,,,
575225,,,,
582487,,,,
577232,,,,
594464,,,,
580881,,,,
581203,,,,
581191,,,,
575584,,med_631,,1
575578,,med_631,,
581574,str_366,med_630,,1
581571,,,,
581507,,,,
581228,,,,
581201,,,,
582633,,,,
581170,,,,
591148,,,,
588467,,,,
581543,str_366,med_630,,
588060,,,,
582415,,,,
587084,,,,
595978,,,,
578987,,,,
577317,,med_634,,1
579167,,,,
581711,,med_633,,1
575561,,,,
577269,str_367,med_634,,1
575670,,,,
587717,,med_633,,
576231,,,,
593111,,,,
581169,,,,
577713,str_367,med_632,,
583505,,,,
589243,,,,
590374,,,,
585845,,,,
584356,,,,
591366,,,,
576621,,,,
593120,,,,
593205,,,weak_266,
589772,,,,
595057,,,,
590694,,,,
594116,,,,
576134,,,weak_112,
576125,,,weak_112,1
576099,,,,
587222,,med_638,,1
578061,,med_638,,
577914,,med_638,,
577108,,,,
575571,,,,
583873,,,,
577179,,med_635,,1
579941,,med_636,,1
577190,,med_635,,
579929,,med_636,,
580602,,,,
592447,,,,
594631,,,weak_266,1
579074,,,,
578786,,,,
578142,,,,
578305,,,,
594571,,,,
576076,,,,
579482,,,,
594324,,,,
579194,,,,
579187,,,,
583299,,,,
584741,,,,
584028,,,,
581149,,,,
578330,,,,
596417,,,,
576788,,,,
577493,,,,
580695,,,,
589100,,,,
590810,,med_637,,1
577481,,med_637,,
592360,,,,
594184,,,,
578493,,,,
588500,,,,
587575,,,,
588017,,,,
588013,,,,
588010,,,weak_428,
588219,,,,
594424,,,,
588320,,,,
588005,,,weak_428,1
576641,,,,
593336,,,,
583559,,,,
596166,,,,
585538,,,,
592628,,,,
580406,str_368,med_639,,1
589224,str_368,med_639,,
580808,str_368,med_639,,
575493,str_369,med_640,,1
577547,,,,
596266,str_369,med_640,,
595418,,,,
584433,,,weak_115,
584426,,med_642,weak_263,1
584415,,med_642,,
593941,str_370,med_641,,1
594535,str_370,med_641,,
581938,,,,
596277,,,,
584396,,,weak_263,1
594385,,,,
585598,,,,
593113,,,,
590338,,,,
585580,,,,
595699,,,,
592114,,,,
594527,,,,
586210,,,,
581679,str_371,med_643,,1
585993,,,,
575652,,,,
581354,,,,
580341,str_371,med_643,,
588212,,,,
588047,,,,
586199,,,,
582763,,,,
586916,,med_645,,1
590016,,med_645,,
591713,str_372,med_644,,1
591707,str_372,med_644,,
591709,str_372,med_644,,
591708,str_372,med_644,,
592315,str_372,med_644,,
592337,str_372,med_644,,
591712,str_372,med_644,,
587731,,,,
579369,str_371,med_643,,
576376,,,,
593021,,,,
593042,,,,
586874,,,,
586492,,,,
592339,,,,
592226,,,,
581410,,,,
590398,,,,
592043,,med_646,,1
592045,,med_646,,
584073,,,,
593395,,,,
594487,,,,
593665,,,,
582357,,,,
580998,,,,
587136,,,,
589757,,,weak_226,
589843,,,weak_226,1
585105,,,,
578528,,,,
576888,,,,
585201,,,,
576286,,,,
575880,,,,
575883,,,,
576285,,,,
575866,,,,
576287,,,,
575887,,,,
575878,,,,
575876,,,,
576284,,,,
593895,,,,
578326,,,,
595918,,med_648,,1
581102,str_373,med_648,,1
588230,str_373,med_647,,
578683,,,,
583979,,,,
577293,,,,
585588,,,,
587962,,,,
584873,,,,
594890,,,,
591038,,,,
579110,,,,
578793,str_374,med_649,,1
578789,,,,
579118,str_374,med_649,,
584537,,,,
586071,,,,
579570,,,,
595061,,,,
593498,,,,
589009,,,,
581849,,,,
589526,,,,
584687,,,,
577285,,,,
589954,,,,
577372,,,,
596071,,,,
577168,,,,
594617,,,,
586848,,,,
587978,,,,
594275,,,,
596224,,,,
588590,,,,
595347,,,,
576771,,,,
578535,,,,
576678,,,,
575525,,,,
580606,,,,
590641,,,,
576201,,,,
594230,,,,
580374,,,,
586722,,,,
580603,,,,
581653,str_375,med_650,,1
578753,str_375,med_650,,
576172,,,,
577302,,,,
578927,,,,
588521,,,,
588122,,,,
582754,,,,
582753,,,,
575705,,,,
595648,,,,
595645,,,,
589940,,,,
595670,,,,
592718,,,,
594651,,,,
596176,str_376,med_651,,1
596174,str_376,med_651,,
582361,,,,
582366,,,,
581785,,,,
596106,,,,
580641,,,,
586081,,,,
576723,,,,
577173,,med_666,,1
577177,str_377,med_666,,1
577176,,med_666,,
577172,str_377,med_652,,
577171,,,,
579808,,,,
585629,,,,
577399,,,,
588137,,,weak_373,
587561,,,weak_373,1
575514,,,,
593281,,,,
586089,,,,
588146,,,weak_204,
588040,,,weak_169,
588077,,,,
588142,,,,
588072,,,,
588031,,med_667,weak_169,1
588129,,,weak_204,1
588027,,med_667,weak_67,
588070,,,weak_320,
583293,,,,
592771,,,,
596197,,,,
595509,,,,
582245,,,,
582198,,,,
582819,,,,
578816,,,,
578729,,,,
581519,,,,
583914,,,,
578038,,,,
588441,,,,
592466,str_378,med_653,,1
592470,str_378,med_653,,
592478,str_379,med_654,,1
592485,str_379,med_654,,
579537,,,,
588126,,,,
588066,,,weak_320,1
588024,,,weak_67,1
577127,,,,
586781,,,,
583885,,,,
585943,,,,
576948,,,,
576992,str_380,med_655,,1
575774,,med_655,,
575762,str_380,med_655,,
577015,,med_655,,
576998,,med_655,,
578885,str_381,med_656,weak_223,1
578888,,med_664,,1
589701,,med_664,,
578877,str_383,med_664,,1
577012,str_382,med_664,,1
592180,,med_668,weak_421,1
592198,,med_668,,
592184,,med_668,weak_342,
592194,,med_668,,
592189,,med_668,,
575786,,,weak_223,1
575772,str_381,med_656,,
575759,str_382,med_657,,
589700,,med_656,,
589690,str_383,med_658,,
589705,,med_664,,
578029,,,,
586892,str_384,med_659,,1
586894,str_384,med_659,,
590753,str_385,med_660,,1
590774,,,,
590763,str_385,med_660,,
590780,,med_659,,
595581,str_386,med_661,,1
587209,str_386,med_661,,
584959,str_386,med_661,,
589854,,,,
575807,,,,
585938,,,,
585945,,,,
577235,str_387,med_664,,1
577238,,med_664,,
576891,,med_664,,
576878,str_387,med_662,,
576883,,med_669,weak_342,1
577243,,med_669,,
576846,str_388,med_669,,1
577234,,med_669,,
577240,str_388,med_663,,
595682,,,,
579627,,,,
576538,,,,
578728,,,,
587396,,,,
588741,,,,
587961,,,,
577485,,,,
591827,,,,
582768,,,,
583518,,,,
589929,,,,
589938,,,,
583360,,,,
583464,,,,
593269,,,,
583594,,,,
577037,,,,
577031,,,weak_421,1
575595,,med_666,,
577025,,med_665,,1
575648,,med_665,,
575565,,med_665,,
575623,,med_665,,
585267,,,,
585241,,,,
585227,,,,
585206,,,,
596120,,,,
595232,,,,
581946,,,,
581654,str_389,med_670,,1
592525,,,,
580311,str_389,med_670,,
593138,,,,
593448,,,,
592030,,,,
594358,,,,
591340,,,,
595791,,,,
591179,,,,
591953,,,,
594253,,,,
587660,,,weak_88,
595674,,,,
596404,,,,
590732,,,,
590825,,,,
586956,,,,
575300,,,,
579330,str_389,med_670,,
593637,,,,
589476,,,,
580096,,,,
581709,,,,
593624,,,,
587659,,,weak_88,1
576901,,,,
576712,,,,
587181,,,,
579944,,,,
578486,,,,
590794,,,,
595129,,,,
591779,,,,
593697,,,,
593732,,,,
591717,,,,
582577,,,,
593135,,,,
584177,,,,
594395,,,,
575618,,,,
591521,,,weak_270,
591514,,,weak_270,1
591504,,,,
576686,,,,
592653,,,,
575217,,,,
576137,,,,
591092,,,,
591479,,,weak_152,1
588972,,,,
590023,,,,
594496,,,,
583578,,,,
595304,,,,
582194,,,,
589698,,,,
581081,,,,
587342,,,,
578915,,,,
587648,,,,
594893,,,,
580317,,,,
596008,,,,
590997,,,,
595303,,,,
591739,,,,
584747,,med_671,,1
576623,,med_671,,
593239,,,,
590394,,,,
588339,,,,
575720,,,,
582148,,,weak_498,
575690,,,,
588382,,,weak_498,1
582392,str_390,med_672,,1
582978,str_390,med_672,,
580566,,,,
582306,,,,
576497,,,,
587092,,,,
580614,,,,
587257,,,,
583114,,,,
576781,,,,
590923,str_391,med_673,,1
592036,str_391,med_673,,
592925,,med_675,,1
591974,str_392,med_675,,1
588754,str_392,med_674,,
594967,str_392,med_674,,
578959,,,weak_271,
577765,,,weak_271,1
594558,,,,
586829,str_393,med_676,,1
